"ID","age","race","gender","know","lang","item","response","task"
"74A",39,"Asian","male","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"74A",39,"Asian","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"74A",39,"Asian","male","Unknowledgeable","Specific","q_cat1",0,"category"
"74A",39,"Asian","male","Unknowledgeable","Specific","q_cat2",0,"category"
"74A",39,"Asian","male","Unknowledgeable","Specific","q_cat3",1,"category"
"74A",39,"Asian","male","Unknowledgeable","Specific","q_homo1",NA,"homogeneity"
"74A",39,"Asian","male","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"75A",36,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"75A",36,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"75A",36,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"75A",36,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"75A",36,"White","male","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"75A",36,"White","male","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"75A",36,"White","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"75A",36,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"75A",36,"White","male","Unknowledgeable","Specific","q_cat2",1,"category"
"75A",36,"White","male","Unknowledgeable","Specific","q_cat3",1,"category"
"75A",36,"White","male","Unknowledgeable","Specific","q_homo1",4,"homogeneity"
"75A",36,"White","male","Unknowledgeable","Specific","q_homo2",4,"homogeneity"
"76A",48,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"76A",48,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"76A",48,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"76A",48,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"76A",48,"White","female","Unknowledgeable","Generic","q_flex1",1,"flexibility"
"76A",48,"White","female","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"76A",48,"White","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"76A",48,"White","female","Unknowledgeable","Generic","q_cat1",0,"category"
"76A",48,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"76A",48,"White","female","Unknowledgeable","Generic","q_cat3",0,"category"
"76A",48,"White","female","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"76A",48,"White","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"77A",47,"White","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"77A",47,"White","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"77A",47,"White","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"77A",47,"White","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"77A",47,"White","female","Knowledgeable","Specific","q_flex1",1,"flexibility"
"77A",47,"White","female","Knowledgeable","Specific","q_flex2",0,"flexibility"
"77A",47,"White","female","Knowledgeable","Specific","q_flex3",1,"flexibility"
"77A",47,"White","female","Knowledgeable","Specific","q_cat1",0,"category"
"77A",47,"White","female","Knowledgeable","Specific","q_cat2",1,"category"
"77A",47,"White","female","Knowledgeable","Specific","q_cat3",NA,"category"
"77A",47,"White","female","Knowledgeable","Specific","q_homo1",2,"homogeneity"
"77A",47,"White","female","Knowledgeable","Specific","q_homo2",2,"homogeneity"
"78A",21,"White","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"78A",21,"White","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"78A",21,"White","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"78A",21,"White","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"78A",21,"White","female","Knowledgeable","Specific","q_flex1",0,"flexibility"
"78A",21,"White","female","Knowledgeable","Specific","q_flex2",0,"flexibility"
"78A",21,"White","female","Knowledgeable","Specific","q_flex3",0,"flexibility"
"78A",21,"White","female","Knowledgeable","Specific","q_cat1",0,"category"
"78A",21,"White","female","Knowledgeable","Specific","q_cat2",0,"category"
"78A",21,"White","female","Knowledgeable","Specific","q_cat3",NA,"category"
"78A",21,"White","female","Knowledgeable","Specific","q_homo1",2,"homogeneity"
"78A",21,"White","female","Knowledgeable","Specific","q_homo2",2,"homogeneity"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","q_cat1",0,"category"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","q_cat2",1,"category"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","q_cat3",0,"category"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","q_homo1",1,"homogeneity"
"79A",22,"Black or African American","female","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"7A",43,"White","female","Knowledgeable","Generic","K_Check1",1,"know_check"
"7A",43,"White","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"7A",43,"White","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"7A",43,"White","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"7A",43,"White","female","Knowledgeable","Generic","q_flex1",1,"flexibility"
"7A",43,"White","female","Knowledgeable","Generic","q_flex2",0,"flexibility"
"7A",43,"White","female","Knowledgeable","Generic","q_flex3",0,"flexibility"
"7A",43,"White","female","Knowledgeable","Generic","q_cat1",0,"category"
"7A",43,"White","female","Knowledgeable","Generic","q_cat2",1,"category"
"7A",43,"White","female","Knowledgeable","Generic","q_cat3",1,"category"
"7A",43,"White","female","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"7A",43,"White","female","Knowledgeable","Generic","q_homo2",3,"homogeneity"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","q_cat1",0,"category"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","q_cat2",1,"category"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","q_cat3",0,"category"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"80A",61,"American Indian or Alaskan Native","male","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"81A",42,"White","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"81A",42,"White","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"81A",42,"White","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"81A",42,"White","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"81A",42,"White","female","Knowledgeable","Specific","q_flex1",1,"flexibility"
"81A",42,"White","female","Knowledgeable","Specific","q_flex2",1,"flexibility"
"81A",42,"White","female","Knowledgeable","Specific","q_flex3",1,"flexibility"
"81A",42,"White","female","Knowledgeable","Specific","q_cat1",0,"category"
"81A",42,"White","female","Knowledgeable","Specific","q_cat2",1,"category"
"81A",42,"White","female","Knowledgeable","Specific","q_cat3",0,"category"
"81A",42,"White","female","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"81A",42,"White","female","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"82A",66,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"82A",66,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"82A",66,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"82A",66,"White","male","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"82A",66,"White","male","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"82A",66,"White","male","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"82A",66,"White","male","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"82A",66,"White","male","Unknowledgeable","Specific","q_cat1",0,"category"
"82A",66,"White","male","Unknowledgeable","Specific","q_cat2",1,"category"
"82A",66,"White","male","Unknowledgeable","Specific","q_cat3",1,"category"
"82A",66,"White","male","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"82A",66,"White","male","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"83A",33,"Asian","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"83A",33,"Asian","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"83A",33,"Asian","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"83A",33,"Asian","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"83A",33,"Asian","female","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"83A",33,"Asian","female","Unknowledgeable","Specific","q_flex2",NA,"flexibility"
"83A",33,"Asian","female","Unknowledgeable","Specific","q_flex3",1,"flexibility"
"83A",33,"Asian","female","Unknowledgeable","Specific","q_cat1",1,"category"
"83A",33,"Asian","female","Unknowledgeable","Specific","q_cat2",NA,"category"
"83A",33,"Asian","female","Unknowledgeable","Specific","q_cat3",1,"category"
"83A",33,"Asian","female","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"83A",33,"Asian","female","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"84A",22,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"84A",22,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"84A",22,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"84A",22,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"84A",22,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"84A",22,"White","male","Knowledgeable","Specific","q_flex2",0,"flexibility"
"84A",22,"White","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"84A",22,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"84A",22,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"84A",22,"White","male","Knowledgeable","Specific","q_cat3",0,"category"
"84A",22,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"84A",22,"White","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"85A",47,"White","male","Knowledgeable","Generic","K_Check1",1,"know_check"
"85A",47,"White","male","Knowledgeable","Generic","K_Check2",1,"know_check"
"85A",47,"White","male","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"85A",47,"White","male","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"85A",47,"White","male","Knowledgeable","Generic","q_flex1",0,"flexibility"
"85A",47,"White","male","Knowledgeable","Generic","q_flex2",0,"flexibility"
"85A",47,"White","male","Knowledgeable","Generic","q_flex3",0,"flexibility"
"85A",47,"White","male","Knowledgeable","Generic","q_cat1",0,"category"
"85A",47,"White","male","Knowledgeable","Generic","q_cat2",1,"category"
"85A",47,"White","male","Knowledgeable","Generic","q_cat3",0,"category"
"85A",47,"White","male","Knowledgeable","Generic","q_homo1",3,"homogeneity"
"85A",47,"White","male","Knowledgeable","Generic","q_homo2",3,"homogeneity"
"86A",35,"White","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"86A",35,"White","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"86A",35,"White","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"86A",35,"White","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"86A",35,"White","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"86A",35,"White","female","Unknowledgeable","Generic","q_flex2",1,"flexibility"
"86A",35,"White","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"86A",35,"White","female","Unknowledgeable","Generic","q_cat1",0,"category"
"86A",35,"White","female","Unknowledgeable","Generic","q_cat2",1,"category"
"86A",35,"White","female","Unknowledgeable","Generic","q_cat3",0,"category"
"86A",35,"White","female","Unknowledgeable","Generic","q_homo1",4,"homogeneity"
"86A",35,"White","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"87A",27,"White","male","Knowledgeable","Generic","K_Check1",0,"know_check"
"87A",27,"White","male","Knowledgeable","Generic","K_Check2",1,"know_check"
"87A",27,"White","male","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"87A",27,"White","male","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"87A",27,"White","male","Knowledgeable","Generic","q_flex1",0,"flexibility"
"87A",27,"White","male","Knowledgeable","Generic","q_flex2",1,"flexibility"
"87A",27,"White","male","Knowledgeable","Generic","q_flex3",0,"flexibility"
"87A",27,"White","male","Knowledgeable","Generic","q_cat1",1,"category"
"87A",27,"White","male","Knowledgeable","Generic","q_cat2",0,"category"
"87A",27,"White","male","Knowledgeable","Generic","q_cat3",0,"category"
"87A",27,"White","male","Knowledgeable","Generic","q_homo1",1,"homogeneity"
"87A",27,"White","male","Knowledgeable","Generic","q_homo2",1,"homogeneity"
"88A",35,"White","male","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"88A",35,"White","male","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"88A",35,"White","male","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"88A",35,"White","male","Unknowledgeable","Specific","U_Check2",0,"unknow_check"
"88A",35,"White","male","Unknowledgeable","Specific","q_flex1",NA,"flexibility"
"88A",35,"White","male","Unknowledgeable","Specific","q_flex2",NA,"flexibility"
"88A",35,"White","male","Unknowledgeable","Specific","q_flex3",NA,"flexibility"
"88A",35,"White","male","Unknowledgeable","Specific","q_cat1",NA,"category"
"88A",35,"White","male","Unknowledgeable","Specific","q_cat2",NA,"category"
"88A",35,"White","male","Unknowledgeable","Specific","q_cat3",NA,"category"
"88A",35,"White","male","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"88A",35,"White","male","Unknowledgeable","Specific","q_homo2",4,"homogeneity"
"89A",62,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"89A",62,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"89A",62,"White","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"89A",62,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"89A",62,"White","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"89A",62,"White","male","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"89A",62,"White","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"89A",62,"White","male","Unknowledgeable","Generic","q_cat1",0,"category"
"89A",62,"White","male","Unknowledgeable","Generic","q_cat2",0,"category"
"89A",62,"White","male","Unknowledgeable","Generic","q_cat3",0,"category"
"89A",62,"White","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"89A",62,"White","male","Unknowledgeable","Generic","q_homo2",2,"homogeneity"
"8A",33,"White","female","Knowledgeable","Generic","K_Check1",1,"know_check"
